PassID;Happiness;Waiting;Switches;InitPickup;TripTime;Denied;
1211;36,000011953677664;24;0;24;38;0;
25246;7797,000013754991;5198;0;5198;37;8;
26010;1575,0000602661037;1050;0;1050;186;11;
124236;6891,000020858146;4594;0;4594;73;7;
92051;706,5000907799704;471;0;471;240;0;
81914;5103,000022473173;3402;0;3402;60;6;
101630;6579,000103793812;4386;0;4386;350;33;
78675;5008,500015018078;3339;0;3339;50;4;
87930;7006,500200112073;4671;0;4671;600;13;
115348;2535,000033027124;1690;0;1690;108;2;
115014;1030,500012622856;687;0;687;35;0;
53631;6918,000012081616;4612;0;4612;37;26;
30639;801,0000119680658;534;0;534;39;4;
77065;3256,500066534706;2171;0;2171;188;6;
9461;501,00002034225207;334;0;334;60;0;
75287;21,000088489539255;14;0;14;281;0;
32694;8848,500075434295;5899;0;5899;218;4;
52105;6,000015804718155;4;0;4;46;0;
57019;8929,500014448147;5953;0;5953;40;7;
20355;894,0000970647492;596;0;596;301;1;
27957;1069,5000187359042;713;0;713;58;2;
127665;1956,0001280613915;1304;0;1304;387;1;
59268;6211,500141890149;4141;0;4141;388;6;
117654;6451,500040725228;4301;0;4301;112;5;
143109;2775,0000271428166;1850;0;1850;95;5;
116275;457,5000130867407;305;0;305;41;0;
16800;8403,000123510603;5602;0;5602;347;9;
67106;4744,500107444212;3163;0;3163;291;15;
55168;7884,000022755132;5256;0;5256;74;23;
99868;5496,000167575787;3664;0;3664;563;4;
68584;7390,5000293910225;4927;0;4927;96;4;
50293;6367,500088668713;4245;0;4245;281;9;
53676;5628,000017321263;3752;0;3752;47;4;
211851;2377,500021205302;1585;0;1585;71;1;
103152;10069,500165307745;6713;0;6713;439;25;
12398;2100,000029836668;1400;0;1400;84;2;
115778;2301,0000927650594;1534;0;1534;258;3;
64737;7209,000019576276;4806;0;4806;54;9;
14691;34,50007706476996;23;0;23;212;0;
113954;484,5000297428026;323;0;323;87;0;
1410;15,000011728663276;10;0;10;32;0;
49510;618,0000792705307;412;0;412;261;0;
2564;19,500015599385048;13;0;13;57;0;
123401;4839,000029175293;3226;0;3226;81;3;
14569;3556,5001472854665;2371;0;2371;394;3;
150466;376,50001195713367;251;0;251;43;0;
126749;912,000081692559;608;0;608;225;1;
102723;82,5000317608527;55;0;55;89;0;
127498;4687,500015193152;3125;0;3125;50;9;
100925;4609,500652483547;3073;0;3073;1811;4;
76192;2449,500150807205;1633;0;1633;412;4;
42770;4275,000136629517;2850;0;2850;438;10;
62414;1533,0000365374633;1022;0;1022;121;4;
99245;4504,50002873571;3003;0;3003;105;12;
43676;8394,000013002624;5596;0;5596;40;11;
105792;3213,0000904094927;2142;0;2142;264;4;
51454;1378,500447755162;919;0;919;1415;4;
103479;5226,000036253982;3484;0;3484;142;17;
94191;655,5000177793678;437;0;437;49;0;
125905;223,50011665568456;149;0;149;323;1;
100074;3567,0000175220325;2378;0;2378;57;8;
11675;9,000090497317082;6;0;6;268;0;
89685;2574,0003079945564;1716;0;1716;1032;1;
170413;5227,500231120682;3485;0;3485;760;6;
213825;2587,50001290187;1725;0;1725;43;2;
82877;7944,0000142563895;5296;0;5296;38;9;
123302;2634,0003009524467;1756;0;1756;897;3;
30507;604,500051838267;403;0;403;138;0;
158319;6082,500030695972;4055;0;4055;110;7;
39705;8557,500088506105;5705;0;5705;239;20;
57284;306,0001045885824;204;0;204;288;0;
89356;6669,000138568526;4446;0;4446;419;10;
53799;753,0000668389062;502;0;502;209;0;
124889;3858,0000868366624;2572;0;2572;249;17;
80600;2872,5000178222713;1915;0;1915;54;2;
73906;420,0000379853415;280;0;280;105;0;
34313;1009,5000340557965;673;0;673;109;0;
91198;2007,0001181386144;1338;0;1338;336;2;
29789;891,0000450501692;594;0;594;119;0;
105485;5481,000179028275;3654;0;3654;589;10;
79044;202,50007875222647;135;0;135;217;0;
78871;3022,500027440209;2015;0;2015;85;4;
11556;270,00008597944253;180;0;180;238;1;
28828;3964,5000628411985;2643;0;2643;168;5;
70563;11820,00011662863;7880;0;7880;315;14;
64684;9655,500035482992;6437;0;6437;108;6;
86595;6175,500134389245;4117;0;4117;381;18;
148214;1053,0001047769917;702;0;702;350;2;
58456;10929,000014097288;7286;0;7286;38;9;
132531;808,5000494005675;539;0;539;141;0;
126848;2704,5000113011865;1803;0;1803;33;1;
150288;1761,0000567674815;1174;0;1174;188;1;
61003;118,50003458678972;79;0;79;95;1;
21652;11457,00003347493;7638;0;7638;99;3;
98170;1414,5000606491485;943;0;943;162;4;
53085;4534,500133452879;3023;0;3023;386;12;
12754;346,50005793939977;231;0;231;162;1;
97703;79,50001376640743;53;0;53;41;0;
37436;252,0001000006401;168;0;168;274;1;
89671;2134,5000334397687;1423;0;1423;113;1;
190352;4488,000040759231;2992;0;2992;150;3;
114291;3183,0000971711656;2122;0;2122;273;8;
201381;6922,5000341064315;4615;0;4615;141;4;
43795;6765,000020678248;4510;0;4510;62;10;
111592;9261,000103383025;6174;0;6174;351;23;
84459;4704,000045372723;3136;0;3136;153;5;
94001;10393,500012298007;6929;0;6929;39;6;
87572;9832,500160131023;6555;0;6555;430;28;
47966;2118,0004355839174;1412;0;1412;1190;1;
116844;6243,000148796474;4162;0;4162;497;9;
68345;2806,5005117191376;1871;0;1871;1377;2;
3316;33,000029099793736;22;0;22;85;0;
20969;7992,000043941829;5328;0;5328;130;15;
12743;4377,000096401653;2918;0;2918;317;3;
78202;3174,000195346981;2116;0;2116;541;5;
45779;7015,500014001041;4677;0;4677;46;7;
141897;66,00004177105679;44;0;44;135;0;
72424;715,5001836027275;477;0;477;493;0;
96359;1368,0003613078013;912;0;912;1045;6;
213828;1092,0000423373685;728;0;728;140;1;
50200;6958,500166816712;4639;0;4639;499;12;
76179;1456,5000697815615;971;0;971;185;1;
129150;6859,500019703706;4573;0;4573;56;21;
103237;6366,000019086774;4244;0;4244;55;15;
11045;535,5001447024139;357;0;357;460;4;
76512;9883,500013557334;6589;0;6589;38;5;
62112;1621,500017598392;1081;0;1081;52;2;
15620;6961,500166229113;4641;0;4641;449;17;
6766;1324,5001237458048;883;0;883;346;1;
6416;4116,000033299939;2744;0;2744;94;2;
183932;130,50007078463628;87;0;87;232;0;
120493;6876,000046985702;4584;0;4584;164;31;
83178;9769,50001499402;6513;0;6513;41;7;
9672;36,00006764762126;24;0;24;184;0;
33359;1959,0001287917487;1306;0;1306;413;4;
20670;484,50005595805254;323;0;323;153;0;
77921;2176,5000445258324;1451;0;1451;122;2;
107764;4581,000180315277;3054;0;3054;534;3;
27070;946,5000381730139;631;0;631;108;1;
16288;423,0000525886051;282;0;282;142;0;
117566;7797,000086807161;5198;0;5198;288;13;
45973;333,00006688713853;222;0;222;189;0;
129803;9679,500114791374;6453;0;6453;339;16;
111775;5475,00023429103;3650;0;3650;639;12;
57265;5128,500013412119;3419;0;3419;41;3;
51778;321,00005236511333;214;0;214;148;1;
64769;1716,0002086092954;1144;0;1144;626;1;
192084;5629,500085619482;3753;0;3753;281;29;
72549;2697,0000135260575;1798;0;1798;36;0;
19698;7278,00002744371;4852;0;4852;73;13;
88325;1077,0001662958457;718;0;718;485;1;
13498;3171,0000696053844;2114;0;2114;203;2;
29702;8785,50016183247;5857;0;5857;514;9;
6499;39,000029457855824;26;0;26;80;0;
45608;9292,500020131924;6195;0;6195;54;17;
95548;4269,000012143929;2846;0;2846;35;2;
192047;115,50002985611685;77;0;77;99;0;
5520;225,00004706767143;150;0;150;132;0;
33798;69,00009747969371;46;0;46;270;0;
16692;139,50004616962423;93;0;93;124;0;
119493;4639,500041479487;3093;0;3093;113;15;
71703;5035,500148600008;3357;0;3357;398;3;
31014;162,0001412948041;108;0;108;409;0;
59455;5340,000062837896;3560;0;3560;192;3;
75911;48,00005689244054;32;0;32;158;0;
25662;5361,000101868161;3574;0;3574;276;4;
81539;45,00010383699908;30;0;30;375;0;
127583;5221,500018976752;3481;0;3481;63;6;
108210;6660,000052810008;4440;0;4440;148;6;
109443;2995,500015033389;1997;0;1997;41;5;
98853;8838,000017214865;5892;0;5892;59;6;
49743;4935,000086813392;3290;0;3290;278;4;
160438;7056,000089589938;4704;0;4704;288;6;
102537;1977,0000973671415;1318;0;1318;264;2;
49304;7609,500099393545;5073;0;5073;283;3;
52869;7237,5001288024005;4825;0;4825;355;6;
116360;1305,0000193559752;870;0;870;52;1;
127745;3640,5000717204243;2427;0;2427;224;2;
9445;6025,500115796396;4017;0;4017;311;15;
19749;5991,000048643475;3994;0;3994;147;19;
89681;6402,000028477859;4268;0;4268;82;10;
49525;7836,0000360302365;5224;0;5224;100;5;
11289;4,500137464719463;3;0;3;399;0;
34336;6394,500103737726;4263;0;4263;319;8;
81821;1578,0000794639648;1052;0;1052;220;3;
51899;3358,500216470384;2239;0;2239;658;7;
22227;13596,000113513086;9064;0;9064;309;8;
53397;1749,000274155141;1166;0;1166;739;1;
44210;799,5001160444208;533;0;533;307;0;
83204;3592,5000314681056;2395;0;2395;94;4;
34438;9706,500136529323;6471;0;6471;405;22;
13197;513,0000198241202;342;0;342;79;0;
58232;2658,0000928047866;1772;0;1772;248;2;
55570;154,50002877509584;103;0;103;82;0;
28637;6387,000048050127;4258;0;4258;162;10;
25836;691,5001444754271;461;0;461;418;0;
98492;372,0000294711658;248;0;248;79;0;
130610;2208,0001112899345;1472;0;1472;321;6;
93768;6045,000100887602;4030;0;4030;309;21;
91901;4246,500026772626;2831;0;2831;71;9;
43915;6760,50009879878;4507;0;4507;298;10;
180509;7728,000011556034;5152;0;5152;38;4;
32514;6592,500081058909;4395;0;4395;243;2;
39740;2874,0002064189016;1916;0;1916;724;3;
69841;5419,500019942467;3613;0;3613;62;16;
125538;52,50007685739943;35;0;35;219;0;
96249;4578,000027689912;3052;0;3052;83;12;
137889;4657,50003766754;3105;0;3105;118;6;
2722;63,00001272949137;42;0;42;37;0;
50871;4000,500075206217;2667;0;2667;214;1;
76740;159,00001375499136;106;0;106;37;0;
137424;1432,5000268924125;955;0;955;97;7;
85608;9324,000012921362;6216;0;6216;35;7;
116701;10140,000114920593;6760;0;6760;325;6;
99663;4065,0000383133597;2710;0;2710;113;5;
548;24,000012143928984;16;0;16;35;0;
62958;2289,000212005723;1526;0;1526;635;2;
129798;7605,000110567972;5070;0;5070;352;28;
73238;3217,5000210375565;2145;0;2145;63;4;
158094;822,0000663136419;548;0;548;223;2;
55324;112,50006524796224;75;0;75;177;0;
49875;9840,000013499779;6560;0;6560;36;9;
132843;2899,5000430999526;1933;0;1933;144;4;
72108;4008,0000901385606;2672;0;2672;262;2;
165933;5430,000036232334;3620;0;3620;127;11;
90435;267,00001263436855;178;0;178;34;0;
48621;343,5000659574568;229;0;229;204;0;
44168;6,000064735236481;4;0;4;214;0;
69872;3585,0000433910336;2390;0;2390;131;2;
116918;6646,500013013;4431;0;4431;36;18;
179777;6075,000071087515;4050;0;4050;236;9;
192911;6126,000042215732;4084;0;4084;139;4;
28133;9064,500026252575;6043;0;6043;71;24;
120025;6303,000126447221;4202;0;4202;365;3;
108708;4407,0000144152655;2938;0;2938;46;8;
105610;6570,000024011468;4380;0;4380;67;7;
31355;11890,500025413627;7927;0;7927;98;41;
87317;60,00001218901291;40;0;40;34;0;
7134;7672,50002243372;5115;0;5115;68;15;
38317;1602,0003168101873;1068;0;1068;886;1;
38343;5085,000065187542;3390;0;3390;196;5;
73196;8086,50005776478;5391;0;5391;157;7;
133190;2767,5000129959467;1845;0;1845;39;1;
2713;117,00001053414253;78;0;78;33;0;
51358;1858,5001792739308;1239;0;1239;501;2;
88710;2139,0000359118667;1426;0;1426;104;1;
52137;4458,0000146860775;2972;0;2972;44;8;
50139;8845,50005326259;5897;0;5897;143;18;
62440;1960,5000429184822;1307;0;1307;119;2;
17413;2004,0001021783632;1336;0;1336;278;1;
65923;2482,5000334308033;1655;0;1655;89;0;
15534;9757,500102844337;6505;0;6505;287;27;
38827;2770,500130185682;1847;0;1847;424;1;
76300;4258,500092236984;2839;0;2839;293;5;
3310;82,50002676717764;55;0;55;77;0;
132848;907,5000135442806;605;0;605;45;1;
76582;1680,0000137498969;1120;0;1120;37;0;
107078;4038,000057598072;2692;0;2692;158;10;
6399;765,0000404239522;510;0;510;108;1;
63079;4275,00020036934;2850;0;2850;532;7;
85752;6738,000015058531;4492;0;4492;43;8;
132320;4029,000028951115;2686;0;2686;83;12;
53460;874,5005334530509;583;0;583;1484;1;
34109;12696,000013880615;8464;0;8464;42;7;
10171;132,00010015051228;88;0;88;331;0;
66845;1492,5000900710854;995;0;995;300;11;
30678;5341,500013996091;3561;0;3561;41;25;
38274;1812,0000365664948;1208;0;1208;117;4;
128410;7920,000036045327;5280;0;5280;103;7;
33228;793,5002282882674;529;0;529;601;0;
88742;5205,000059679245;3470;0;3470;165;4;
34294;11658,000011965496;7772;0;7772;35;8;
75141;3250,500094855498;2167;0;2167;257;6;
33555;6168,000015626591;4112;0;4112;42;3;
23034;105,00010803963927;70;0;70;290;0;
69899;1339,5000131932109;893;0;893;37;1;
21966;3100,5002992009804;2067;0;2067;854;9;
72919;5178,000041016466;3452;0;3452;116;10;
429;30,00001223947996;20;0;20;33;0;
112722;6442,500012844953;4295;0;4295;37;12;
152147;5122,500021910256;3415;0;3415;80;19;
127924;7096,500050650883;4731;0;4731;143;7;
35760;1371,000161696084;914;0;914;464;1;
25611;4773,000015345363;3182;0;3182;47;5;
19442;10836,000041381056;7224;0;7224;127;9;
13108;5181,000114561037;3454;0;3454;309;6;
75484;5385,000125082066;3590;0;3590;367;10;
34472;8853,000158160605;5902;0;5902;432;4;
164259;4198,500141081343;2799;0;2799;489;6;
8318;799,5000297026926;533;0;533;88;2;
77079;2589,000084654558;1726;0;1726;241;1;
73358;1588,5003218690647;1059;0;1059;934;5;
54658;6367,500050350176;4245;0;4245;147;10;
224959;4950,0001337823;3300;0;3300;524;12;
104503;255,000083832662;170;0;170;231;1;
115784;5595,000063262239;3730;0;3730;200;9;
135361;945,0001880329781;630;0;630;556;5;
92475;2032,5000869553453;1355;0;1355;251;1;
143988;303,0000137300264;202;0;202;46;0;
91955;5368,500012456293;3579;0;3579;42;7;
78054;4948,5001471460155;3299;0;3299;405;4;
161782;3721,500248698422;2481;0;2481;863;8;
115732;2499,000320824854;1666;0;1666;867;6;
12593;645,0000241434453;430;0;430;70;0;
20214;6526,500098890782;4351;0;4351;285;21;
172437;5470,500049379254;3647;0;3647;165;8;
51490;6819,000014446496;4546;0;4546;48;21;
5507;81,00008804374205;54;0;54;263;0;
7342;2158,500240346097;1439;0;1439;797;4;
76147;403,5001547058111;269;0;269;459;0;
106835;4302,0000120630775;2868;0;2868;40;8;
26262;1129,500055611913;753;0;753;167;0;
105618;349,5002537926641;233;0;233;678;0;
136255;9187,500031387504;6125;0;6125;98;10;
7573;8149,50009041874;5433;0;5433;259;14;
47454;3,000145710034556;2;0;2;403;0;
20744;1759,5003562289712;1173;0;1173;1087;1;
59263;8571,000109958677;5714;0;5714;347;12;
107015;946,5000875253509;631;0;631;232;2;
155566;123,00003623329269;82;0;82;123;0;
48941;5427,000061574271;3618;0;3618;247;8;
74285;4179,000110620623;2786;0;2786;315;4;
114993;5533,5001346077515;3689;0;3689;417;4;
118337;2682,000044940524;1788;0;1788;129;2;
86765;8445,000012347515;5630;0;5630;40;5;
83989;3244,5001029226164;2163;0;2163;290;2;
62068;5136,000027640349;3424;0;3424;81;3;
129056;8761,500079992327;5841;0;5841;268;32;
53267;10285,500203076808;6857;0;6857;540;24;
123526;9313,500012388271;6209;0;6209;34;5;
162963;39,00007143937084;26;0;26;259;0;
3967;934,5000678118472;623;0;623;189;1;
120968;2994,0000123044797;1996;0;1996;33;1;
172243;5160,00001198785;3440;0;3440;39;6;
37050;966,0000687293207;644;0;644;233;1;
145498;7335,000011791401;4890;0;4890;47;7;
93482;7122,000083552994;4748;0;4748;271;32;
118913;546,0000502573072;364;0;364;139;5;
130943;1422,0000781761746;948;0;948;224;0;
107112;4629,000013591106;3086;0;3086;36;3;
113463;2556,0000916587524;1704;0;1704;304;4;
16739;534,0000337645049;356;0;356;101;1;
69033;6558,000020429852;4372;0;4372;64;3;
125201;1,5001278039079737;1;0;1;361;0;
12742;384,0000439874952;256;0;256;126;0;
23974;75,00005239356913;50;0;50;145;0;
114942;6684,0003110749585;4456;0;4456;855;6;
28735;11797,500214676662;7865;0;7865;643;10;
23597;1275,0001007480748;850;0;850;321;1;
3572;49,50002755189899;33;0;33;80;0;
195897;144,00001495252786;96;0;96;54;0;
46175;8205,00001617058;5470;0;5470;46;8;
127486;978,0001011684748;652;0;652;290;2;
164568;267,00001793621567;178;0;178;59;0;
26694;220,50008097183127;147;0;147;234;0;
7897;21,00007781851323;14;0;14;219;0;
